Id,Geography,state,2010 census,2014 estimate
0500000US16057,Latah County,Idaho,37244,38411
0500000US16059,Lemhi County,Idaho,7936,7726
0500000US16061,Lewis County,Idaho,3821,3838
0500000US16063,Lincoln County,Idaho,5208,5316
0500000US16065,Madison County,Idaho,37536,38038
0500000US16067,Minidoka County,Idaho,20069,20323
0500000US16069,Nez Perce County,Idaho,39265,40007
0500000US16071,Oneida County,Idaho,4286,4184
0500000US16073,Owyhee County,Idaho,11526,11353
0500000US16075,Payette County,Idaho,22623,22836
0500000US16077,Power County,Idaho,7817,7617
0500000US16079,Shoshone County,Idaho,12765,12390
0500000US16081,Teton County,Idaho,10170,10341
0500000US16083,Twin Falls County,Idaho,77230,80914
0500000US16085,Valley County,Idaho,9862,9826
0500000US16087,Washington County,Idaho,10198,10021
0500000US17001,Adams County,Illinois,67103,66988
0500000US17003,Alexander County,Illinois,8238,7492
0500000US17005,Bond County,Illinois,17768,17269
0500000US17007,Boone County,Illinois,54165,53869
0500000US17009,Brown County,Illinois,6937,6832
0500000US17011,Bureau County,Illinois,34978,33840
0500000US17013,Calhoun County,Illinois,5089,4956
0500000US17015,Carroll County,Illinois,15387,14715
0500000US17017,Cass County,Illinois,13642,13156
0500000US17019,Champaign County,Illinois,201081,207133
0500000US17021,Christian County,Illinois,34800,33892
0500000US17023,Clark County,Illinois,16335,16180
0500000US17025,Clay County,Illinois,13815,13520
0500000US17027,Clinton County,Illinois,37762,37857
0500000US17029,Coles County,Illinois,53873,53320
0500000US17031,Cook County,Illinois,5194675,5246456
0500000US17033,Crawford County,Illinois,19817,19393
0500000US17035,Cumberland County,Illinois,11048,10833
0500000US17037,DeKalb County,Illinois,105160,105462
0500000US17039,De Witt County,Illinois,16561,16284
0500000US17041,Douglas County,Illinois,19980,19889
0500000US17043,DuPage County,Illinois,916924,932708
0500000US17045,Edgar County,Illinois,18576,17841
0500000US17047,Edwards County,Illinois,6721,6617
0500000US17049,Effingham County,Illinois,34242,34320
0500000US17051,Fayette County,Illinois,22140,21870
0500000US17053,Ford County,Illinois,14081,13688
0500000US17055,Franklin County,Illinois,39561,39411
0500000US17057,Fulton County,Illinois,37069,36007
0500000US17059,Gallatin County,Illinois,5589,5291
0500000US17061,Greene County,Illinois,13886,13434
0500000US17063,Grundy County,Illinois,50063,50425
0500000US17065,Hamilton County,Illinois,8457,8296
0500000US17067,Hancock County,Illinois,19104,18564
0500000US17069,Hardin County,Illinois,4320,4129
0500000US17071,Henderson County,Illinois,7331,6916
0500000US17073,Henry County,Illinois,50486,49635
0500000US17075,Iroquois County,Illinois,29718,28879
0500000US17077,Jackson County,Illinois,60218,59677
0500000US17079,Jasper County,Illinois,9698,9623
0500000US17081,Jefferson County,Illinois,38827,38534
0500000US17083,Jersey County,Illinois,22985,22571
0500000US17085,Jo Daviess County,Illinois,22678,22254
0500000US17087,Johnson County,Illinois,12582,12601
0500000US17089,Kane County,Illinois,515269,527306
0500000US17091,Kankakee County,Illinois,113449,111375
0500000US17093,Kendall County,Illinois,114736,121350
0500000US17095,Knox County,Illinois,52919,52069
0500000US17097,Lake County,Illinois,703462,705186
0500000US17099,LaSalle County,Illinois,113924,111241
0500000US17101,Lawrence County,Illinois,16833,16519
0500000US17103,Lee County,Illinois,36031,34735
0500000US17105,Livingston County,Illinois,38950,37903
0500000US17107,Logan County,Illinois,30305,29746
0500000US17109,McDonough County,Illinois,32612,31880
0500000US17111,McHenry County,Illinois,308760,307283
0500000US17113,McLean County,Illinois,169572,174061
0500000US17115,Macon County,Illinois,110768,108350
0500000US17117,Macoupin County,Illinois,47765,46453
0500000US17119,Madison County,Illinois,269282,266560
0500000US17121,Marion County,Illinois,39437,38571
0500000US17123,Marshall County,Illinois,12640,12014
0500000US17125,Mason County,Illinois,14666,13898
0500000US17127,Massac County,Illinois,15429,14905
0500000US17129,Menard County,Illinois,12705,12570
0500000US17131,Mercer County,Illinois,16434,15945
0500000US17133,Monroe County,Illinois,32957,33722
0500000US17135,Montgomery County,Illinois,30104,29359
0500000US17137,Morgan County,Illinois,35547,34929
0500000US17139,Moultrie County,Illinois,14846,14837
0500000US17141,Ogle County,Illinois,53497,52085
0500000US17143,Peoria County,Illinois,186494,187319
0500000US17145,Perry County,Illinois,22350,21672
0500000US17147,Piatt County,Illinois,16729,16431
0500000US17149,Pike County,Illinois,16430,16022
0500000US17151,Pope County,Illinois,4470,4276
0500000US17153,Pulaski County,Illinois,6161,5815
0500000US17155,Putnam County,Illinois,6006,5814
0500000US17157,Randolph County,Illinois,33476,32869
0500000US17159,Richland County,Illinois,16233,16061
0500000US17161,Rock Island County,Illinois,147546,146063
0500000US17163,St. Clair County,Illinois,270056,265729
0500000US17165,Saline County,Illinois,24913,24612
0500000US17167,Sangamon County,Illinois,197465,198997
0500000US17169,Schuyler County,Illinois,7544,7330
0500000US17171,Scott County,Illinois,5355,5204
0500000US17173,Shelby County,Illinois,22363,22048
0500000US17175,Stark County,Illinois,5994,5813
0500000US17177,Stephenson County,Illinois,47711,46435
0500000US17179,Tazewell County,Illinois,135394,135707
0500000US17181,Union County,Illinois,17808,17447
0500000US17183,Vermilion County,Illinois,81625,79728
0500000US17185,Wabash County,Illinois,11947,11549
0500000US17187,Warren County,Illinois,17707,17874
0500000US17189,Washington County,Illinois,14716,14337
0500000US17191,Wayne County,Illinois,16760,16543
0500000US17193,White County,Illinois,14665,14374
0500000US17195,Whiteside County,Illinois,58498,56876
0500000US17197,Will County,Illinois,677560,685419
0500000US17199,Williamson County,Illinois,66357,67008
0500000US17201,Winnebago County,Illinois,295266,288542
0500000US17203,Woodford County,Illinois,38664,39187
0500000US18001,Adams County,Indiana,34387,34791
0500000US18003,Allen County,Indiana,355329,365918
0500000US18005,Bartholomew County,Indiana,76794,80217
0500000US18007,Benton County,Indiana,8854,8700
0500000US18009,Blackford County,Indiana,12766,12401
0500000US18011,Boone County,Indiana,56640,61915
0500000US18013,Brown County,Indiana,15242,14962
0500000US18015,Carroll County,Indiana,20155,19923
0500000US18017,Cass County,Indiana,38966,38438
0500000US18019,Clark County,Indiana,110232,114262
0500000US18021,Clay County,Indiana,26890,26562
0500000US18023,Clinton County,Indiana,33224,32776
0500000US18025,Crawford County,Indiana,10713,10655
0500000US18027,Daviess County,Indiana,31648,32729
0500000US18029,Dearborn County,Indiana,50047,49506
0500000US18031,Decatur County,Indiana,25740,26524
0500000US18033,DeKalb County,Indiana,42223,42383
0500000US18035,Delaware County,Indiana,117671,117074
0500000US18037,Dubois County,Indiana,41889,42345
0500000US18039,Elkhart County,Indiana,197559,201971
0500000US18041,Fayette County,Indiana,24277,23468
0500000US18043,Floyd County,Indiana,74578,76179
0500000US18045,Fountain County,Indiana,17240,16658
0500000US18047,Franklin County,Indiana,23087,22934
0500000US18049,Fulton County,Indiana,20836,20500
0500000US18051,Gibson County,Indiana,33503,33759
0500000US18053,Grant County,Indiana,70061,68569
0500000US18055,Greene County,Indiana,33165,32726
0500000US18057,Hamilton County,Indiana,274569,302623
0500000US18059,Hancock County,Indiana,70002,71978
0500000US18061,Harrison County,Indiana,39364,39299
0500000US18063,Hendricks County,Indiana,145448,156056
0500000US18065,Henry County,Indiana,49462,48995
0500000US18067,Howard County,Indiana,82752,82982
0500000US18069,Huntington County,Indiana,37124,36706
0500000US18071,Jackson County,Indiana,42376,43705
0500000US18073,Jasper County,Indiana,33478,33475
0500000US18075,Jay County,Indiana,21253,21179
0500000US18077,Jefferson County,Indiana,32428,32494
0500000US18079,Jennings County,Indiana,28525,28000
0500000US18081,Johnson County,Indiana,139654,147538
0500000US18083,Knox County,Indiana,38440,37938
0500000US18085,Kosciusko County,Indiana,77358,78564
0500000US18087,LaGrange County,Indiana,37128,38436
0500000US18089,Lake County,Indiana,496005,490228
0500000US18091,LaPorte County,Indiana,111467,111444
0500000US18093,Lawrence County,Indiana,46134,45704
0500000US18095,Madison County,Indiana,131636,130069
0500000US18097,Marion County,Indiana,903393,934243
0500000US18099,Marshall County,Indiana,47051,47107
0500000US18101,Martin County,Indiana,10334,10203
0500000US18103,Miami County,Indiana,36903,35954
0500000US18105,Monroe County,Indiana,137974,143339
0500000US18107,Montgomery County,Indiana,38124,38146
0500000US18109,Morgan County,Indiana,68894,69693
0500000US18111,Newton County,Indiana,14244,14156
0500000US18113,Noble County,Indiana,47536,47618
0500000US18115,Ohio County,Indiana,6128,6035
0500000US18117,Orange County,Indiana,19840,19626
0500000US18119,Owen County,Indiana,21575,20969
0500000US18121,Parke County,Indiana,17339,17233
0500000US18123,Perry County,Indiana,19338,19454
0500000US18125,Pike County,Indiana,12845,12624
0500000US18127,Porter County,Indiana,164343,167076
0500000US18129,Posey County,Indiana,25910,25540
0500000US18131,Pulaski County,Indiana,13402,12967
0500000US18133,Putnam County,Indiana,37963,37618
0500000US18135,Randolph County,Indiana,26171,25384
0500000US18137,Ripley County,Indiana,28818,28497
0500000US18139,Rush County,Indiana,17392,16892
0500000US18141,St. Joseph County,Indiana,266931,267618
0500000US18143,Scott County,Indiana,24181,23712
0500000US18145,Shelby County,Indiana,44436,44579
0500000US18147,Spencer County,Indiana,20952,20801
0500000US18149,Starke County,Indiana,23363,23074
0500000US18151,Steuben County,Indiana,34185,34308
0500000US18153,Sullivan County,Indiana,21475,21050
0500000US18155,Switzerland County,Indiana,10613,10452
0500000US18157,Tippecanoe County,Indiana,172780,183074
0500000US18159,Tipton County,Indiana,15936,15415
0500000US18161,Union County,Indiana,7516,7246
0500000US18163,Vanderburgh County,Indiana,179703,182006
0500000US18165,Vermillion County,Indiana,16212,15693
0500000US18167,Vigo County,Indiana,107848,108175
0500000US18169,Wabash County,Indiana,32888,32252
0500000US18171,Warren County,Indiana,8508,8352
0500000US18173,Warrick County,Indiana,59689,61149
0500000US18175,Washington County,Indiana,28262,27878
0500000US18177,Wayne County,Indiana,68917,67671
0500000US18179,Wells County,Indiana,27636,27862
0500000US18181,White County,Indiana,24643,24453
0500000US18183,Whitley County,Indiana,33292,33403
0500000US19001,Adair County,Iowa,7682,7454
0500000US19003,Adams County,Iowa,4029,3875
0500000US19005,Allamakee County,Iowa,14330,14038
0500000US19007,Appanoose County,Iowa,12887,12661
0500000US19009,Audubon County,Iowa,6119,5794
0500000US19011,Benton County,Iowa,26076,25680
0500000US19013,Black Hawk County,Iowa,131090,132897
0500000US19015,Boone County,Iowa,26306,26433
0500000US19017,Bremer County,Iowa,24276,24721
0500000US19019,Buchanan County,Iowa,20958,21038
0500000US19021,Buena Vista County,Iowa,20260,20578
0500000US19023,Butler County,Iowa,14867,15006
0500000US19025,Calhoun County,Iowa,9670,9866
0500000US19027,Carroll County,Iowa,20816,20562
0500000US19029,Cass County,Iowa,13956,13448
0500000US19031,Cedar County,Iowa,18499,18411
0500000US19033,Cerro Gordo County,Iowa,44151,43254
0500000US19035,Cherokee County,Iowa,12072,11836
0500000US19037,Chickasaw County,Iowa,12439,12264
0500000US19039,Clarke County,Iowa,9286,9217
0500000US19041,Clay County,Iowa,16667,16515
0500000US19043,Clayton County,Iowa,18129,17692
0500000US19045,Clinton County,Iowa,49116,48051
0500000US19047,Crawford County,Iowa,17096,17228
0500000US19049,Dallas County,Iowa,66135,77400
0500000US19051,Davis County,Iowa,8753,8781
0500000US19053,Decatur County,Iowa,8457,8263
0500000US19055,Delaware County,Iowa,17764,17398
0500000US19057,Des Moines County,Iowa,40325,40255
0500000US19059,Dickinson County,Iowa,16667,16935
0500000US19061,Dubuque County,Iowa,93653,96370
0500000US19063,Emmet County,Iowa,10302,9990
0500000US19065,Fayette County,Iowa,20880,20343
0500000US19067,Floyd County,Iowa,16303,16077
0500000US19069,Franklin County,Iowa,10680,10436
0500000US19071,Fremont County,Iowa,7441,7022
0500000US19073,Greene County,Iowa,9336,9200
0500000US19075,Grundy County,Iowa,12453,12375
0500000US19077,Guthrie County,Iowa,10954,10722
0500000US19079,Hamilton County,Iowa,15673,15117
0500000US19081,Hancock County,Iowa,11341,11027
0500000US19083,Hardin County,Iowa,17534,17311
0500000US19085,Harrison County,Iowa,14928,14324
0500000US19087,Henry County,Iowa,20145,20217
0500000US19089,Howard County,Iowa,9566,9449
0500000US19091,Humboldt County,Iowa,9815,9640
0500000US19093,Ida County,Iowa,7089,7042
0500000US19095,Iowa County,Iowa,16355,16375
0500000US19097,Jackson County,Iowa,19848,19482
0500000US19099,Jasper County,Iowa,36842,36872
0500000US19101,Jefferson County,Iowa,16843,17325
0500000US19103,Johnson County,Iowa,130882,142287
0500000US19105,Jones County,Iowa,20638,20454
0500000US19107,Keokuk County,Iowa,10511,10231
0500000US19109,Kossuth County,Iowa,15543,15222
0500000US19111,Lee County,Iowa,35862,35286
0500000US19113,Linn County,Iowa,211226,217751
0500000US19115,Louisa County,Iowa,11387,11161
0500000US19117,Lucas County,Iowa,8898,8701
0500000US19119,Lyon County,Iowa,11581,11683
0500000US19121,Madison County,Iowa,15679,15609
0500000US19123,Mahaska County,Iowa,22381,22370
0500000US19125,Marion County,Iowa,33309,33365
0500000US19127,Marshall County,Iowa,40648,40866
0500000US19129,Mills County,Iowa,15059,14831
0500000US19131,Mitchell County,Iowa,10776,10779
0500000US19133,Monona County,Iowa,9243,8996
0500000US19135,Monroe County,Iowa,7970,8001
0500000US19137,Montgomery County,Iowa,10740,10421
0500000US19139,Muscatine County,Iowa,42745,42903
0500000US19141,O'Brien County,Iowa,14398,14056
0500000US19143,Osceola County,Iowa,6462,6218
0500000US19145,Page County,Iowa,15932,15496
0500000US19147,Palo Alto County,Iowa,9421,9099
0500000US19149,Plymouth County,Iowa,24986,24874
0500000US19151,Pocahontas County,Iowa,7310,7138
0500000US19153,Polk County,Iowa,430640,459862
0500000US19155,Pottawattamie County,Iowa,93158,93128
0500000US19157,Poweshiek County,Iowa,18914,18668
0500000US19159,Ringgold County,Iowa,5131,5051
0500000US19161,Sac County,Iowa,10350,10035
0500000US19163,Scott County,Iowa,165224,171387
0500000US19165,Shelby County,Iowa,12167,11948
0500000US19167,Sioux County,Iowa,33704,34681
0500000US19169,Story County,Iowa,89542,94073
0500000US19171,Tama County,Iowa,17767,17451
0500000US19173,Taylor County,Iowa,6317,6143
0500000US19175,Union County,Iowa,12534,12516
0500000US19177,Van Buren County,Iowa,7570,7468
0500000US19179,Wapello County,Iowa,35625,35212
0500000US19181,Warren County,Iowa,46225,47956
0500000US19183,Washington County,Iowa,21704,22070
0500000US19185,Wayne County,Iowa,6403,6395
0500000US19187,Webster County,Iowa,38013,36955
0500000US19189,Winnebago County,Iowa,10866,10559
0500000US19191,Winneshiek County,Iowa,21056,20768
0500000US19193,Woodbury County,Iowa,102172,102271
0500000US19195,Worth County,Iowa,7598,7624
0500000US19197,Wright County,Iowa,13229,12840
0500000US20001,Allen County,Kansas,13371,12909
0500000US20003,Anderson County,Kansas,8102,7883
0500000US20005,Atchison County,Kansas,16924,16513
0500000US20007,Barber County,Kansas,4861,4897
0500000US20009,Barton County,Kansas,27674,27385
0500000US20011,Bourbon County,Kansas,15173,14772
0500000US20013,Brown County,Kansas,9984,9815
0500000US20015,Butler County,Kansas,65880,66227
0500000US20017,Chase County,Kansas,2790,2692
0500000US20019,Chautauqua County,Kansas,3669,3481
0500000US20021,Cherokee County,Kansas,21603,20787
0500000US20023,Cheyenne County,Kansas,2726,2693
0500000US20025,Clark County,Kansas,2215,2144
0500000US20027,Clay County,Kansas,8535,8317
0500000US20029,Cloud County,Kansas,9533,9385
0500000US20031,Coffey County,Kansas,8601,8433
0500000US20033,Comanche County,Kansas,1891,1954
0500000US20035,Cowley County,Kansas,36311,35963
0500000US20037,Crawford County,Kansas,39134,39290
0500000US20039,Decatur County,Kansas,2961,2908
0500000US20041,Dickinson County,Kansas,19754,19394
0500000US20043,Doniphan County,Kansas,7945,7874
0500000US20045,Douglas County,Kansas,110826,116585
0500000US20047,Edwards County,Kansas,3037,3030
0500000US20049,Elk County,Kansas,2882,2694
0500000US20051,Ellis County,Kansas,28452,29013
0500000US20053,Ellsworth County,Kansas,6497,6392
0500000US20055,Finney County,Kansas,36776,37184
0500000US20057,Ford County,Kansas,33848,34795
0500000US20059,Franklin County,Kansas,25992,25611
0500000US20061,Geary County,Kansas,34362,36713
0500000US20063,Gove County,Kansas,2695,2727
0500000US20065,Graham County,Kansas,2597,2566
0500000US20067,Grant County,Kansas,7829,7816
0500000US20069,Gray County,Kansas,6006,6082
0500000US20071,Greeley County,Kansas,1247,1301
0500000US20073,Greenwood County,Kansas,6689,6328
0500000US20075,Hamilton County,Kansas,2690,2603
0500000US20077,Harper County,Kansas,6034,5818
0500000US20079,Harvey County,Kansas,34684,34820
0500000US20081,Haskell County,Kansas,4256,4106
0500000US20083,Hodgeman County,Kansas,1916,1916
0500000US20085,Jackson County,Kansas,13462,13539
0500000US20087,Jefferson County,Kansas,19126,18855
0500000US20089,Jewell County,Kansas,3077,3043
0500000US20091,Johnson County,Kansas,544179,574272
0500000US20093,Kearny County,Kansas,3977,3915
0500000US20095,Kingman County,Kansas,7858,7698
0500000US20097,Kiowa County,Kansas,2553,2513
0500000US20099,Labette County,Kansas,21607,20960
0500000US20101,Lane County,Kansas,1750,1687
0500000US20103,Leavenworth County,Kansas,76227,78797
0500000US20105,Lincoln County,Kansas,3241,3167
0500000US20107,Linn County,Kansas,9656,9502
0500000US20109,Logan County,Kansas,2756,2794
0500000US20111,Lyon County,Kansas,33690,33212
0500000US20113,McPherson County,Kansas,29180,29241
0500000US20115,Marion County,Kansas,12660,12208
0500000US20117,Marshall County,Kansas,10117,10006
0500000US20119,Meade County,Kansas,4575,4357
0500000US20121,Miami County,Kansas,32787,32822
0500000US20123,Mitchell County,Kansas,6373,6284
0500000US20125,Montgomery County,Kansas,35471,34065
0500000US20127,Morris County,Kansas,5923,5698
0500000US20129,Morton County,Kansas,3233,3110
0500000US20131,Nemaha County,Kansas,10178,10148
0500000US20133,Neosho County,Kansas,16512,16416
0500000US20135,Ness County,Kansas,3107,3105
0500000US20137,Norton County,Kansas,5671,5560
0500000US20139,Osage County,Kansas,16295,15936
0500000US20141,Osborne County,Kansas,3858,3756
0500000US20143,Ottawa County,Kansas,6091,6065
0500000US20145,Pawnee County,Kansas,6973,6916
0500000US20147,Phillips County,Kansas,5642,5533
0500000US20149,Pottawatomie County,Kansas,21604,22897
0500000US20151,Pratt County,Kansas,9656,9850
0500000US20153,Rawlins County,Kansas,2519,2584
0500000US20155,Reno County,Kansas,64511,63794
0500000US20157,Republic County,Kansas,4980,4803
0500000US20159,Rice County,Kansas,10083,10015
0500000US20161,Riley County,Kansas,71115,75194
0500000US20163,Rooks County,Kansas,5181,5155
0500000US20165,Rush County,Kansas,3307,3197
0500000US20167,Russell County,Kansas,6970,6956
0500000US20169,Saline County,Kansas,55606,55755
0500000US20171,Scott County,Kansas,4936,5080
0500000US20173,Sedgwick County,Kansas,498365,508803
0500000US20175,Seward County,Kansas,22952,23465
0500000US20177,Shawnee County,Kansas,177934,178406
0500000US20179,Sheridan County,Kansas,2556,2539
0500000US20181,Sherman County,Kansas,6010,6110
0500000US20183,Smith County,Kansas,3853,3769
0500000US20185,Stafford County,Kansas,4437,4297
0500000US20187,Stanton County,Kansas,2235,2111
0500000US20189,Stevens County,Kansas,5724,5801
0500000US20191,Sumner County,Kansas,24132,23528
0500000US20193,Thomas County,Kansas,7900,7891
0500000US20195,Trego County,Kansas,3001,2902
0500000US20197,Wabaunsee County,Kansas,7053,7022
0500000US20199,Wallace County,Kansas,1485,1506
0500000US20201,Washington County,Kansas,5799,5598
0500000US20203,Wichita County,Kansas,2234,2176
0500000US20205,Wilson County,Kansas,9409,9028
0500000US20207,Woodson County,Kansas,3309,3157
0500000US20209,Wyandotte County,Kansas,157505,161636
0500000US21001,Adair County,Kentucky,18656,19204
0500000US21003,Allen County,Kentucky,19956,20384
0500000US21005,Anderson County,Kentucky,21421,21888
0500000US21007,Ballard County,Kentucky,8249,8240
0500000US21009,Barren County,Kentucky,42173,43148
0500000US21011,Bath County,Kentucky,11591,12206
0500000US21013,Bell County,Kentucky,28691,27778
0500000US21015,Boone County,Kentucky,118811,126413
0500000US21017,Bourbon County,Kentucky,19985,19972
0500000US21019,Boyd County,Kentucky,49542,48832
0500000US21021,Boyle County,Kentucky,28432,29706
0500000US21023,Bracken County,Kentucky,8488,8406
0500000US21025,Breathitt County,Kentucky,13878,13409
0500000US21027,Breckinridge County,Kentucky,20059,19888
0500000US21029,Bullitt County,Kentucky,74319,77955
0500000US21031,Butler County,Kentucky,12690,12875
0500000US21033,Caldwell County,Kentucky,12984,12725
0500000US21035,Calloway County,Kentucky,37191,38282
0500000US21037,Campbell County,Kentucky,90336,91833
0500000US21039,Carlisle County,Kentucky,5104,4978
0500000US21041,Carroll County,Kentucky,10811,10815
0500000US21043,Carter County,Kentucky,27720,27223
0500000US21045,Casey County,Kentucky,15955,15891
0500000US21047,Christian County,Kentucky,73955,74250
0500000US21049,Clark County,Kentucky,35613,35758
0500000US21051,Clay County,Kentucky,21730,21147
0500000US21053,Clinton County,Kentucky,10272,10165
0500000US21055,Crittenden County,Kentucky,9315,9224
0500000US21057,Cumberland County,Kentucky,6856,6745
0500000US21059,Daviess County,Kentucky,96656,98275
0500000US21061,Edmonson County,Kentucky,12161,12013
0500000US21063,Elliott County,Kentucky,7852,7672
0500000US21065,Estill County,Kentucky,14672,14447
0500000US21067,Fayette County,Kentucky,295803,310797
0500000US21069,Fleming County,Kentucky,14348,14545
0500000US21071,Floyd County,Kentucky,39451,38108
0500000US21073,Franklin County,Kentucky,49285,49880
0500000US21075,Fulton County,Kentucky,6813,6265
0500000US21077,Gallatin County,Kentucky,8589,8589
0500000US21079,Garrard County,Kentucky,16912,16858
0500000US21081,Grant County,Kentucky,24662,24875
0500000US21083,Graves County,Kentucky,37121,37618
0500000US21085,Grayson County,Kentucky,25746,26194
0500000US21087,Green County,Kentucky,11258,11043
0500000US21089,Greenup County,Kentucky,36910,36308
0500000US21091,Hancock County,Kentucky,8565,8753
0500000US21093,Hardin County,Kentucky,105543,108266
0500000US21095,Harlan County,Kentucky,29278,28163
0500000US21097,Harrison County,Kentucky,18846,18592
0500000US21099,Hart County,Kentucky,18199,18597
0500000US21101,Henderson County,Kentucky,46250,46467
0500000US21103,Henry County,Kentucky,15416,15572
0500000US21105,Hickman County,Kentucky,4902,4734
0500000US21107,Hopkins County,Kentucky,46920,46376
0500000US21109,Jackson County,Kentucky,13494,13289
0500000US21111,Jefferson County,Kentucky,741096,760026
0500000US21113,Jessamine County,Kentucky,48586,50815
0500000US21115,Johnson County,Kentucky,23356,23262
0500000US21117,Kenton County,Kentucky,159720,163929
0500000US21119,Knott County,Kentucky,16346,15892
0500000US21121,Knox County,Kentucky,31883,31798
0500000US21123,Larue County,Kentucky,14193,14180
0500000US21125,Laurel County,Kentucky,58849,60015
0500000US21127,Lawrence County,Kentucky,15860,15804
0500000US21129,Lee County,Kentucky,7887,7594
0500000US21131,Leslie County,Kentucky,11310,10918
0500000US21133,Letcher County,Kentucky,24519,23359
0500000US21135,Lewis County,Kentucky,13870,13880
0500000US21137,Lincoln County,Kentucky,24742,24445
0500000US21139,Livingston County,Kentucky,9519,9359
0500000US21141,Logan County,Kentucky,26835,26867
0500000US21143,Lyon County,Kentucky,8314,8430
0500000US21145,McCracken County,Kentucky,65565,65316
0500000US21147,McCreary County,Kentucky,18306,17863
0500000US21149,McLean County,Kentucky,9531,9478
0500000US21151,Madison County,Kentucky,82916,87340
0500000US21153,Magoffin County,Kentucky,13333,12913
0500000US21155,Marion County,Kentucky,19820,20007
0500000US21157,Marshall County,Kentucky,31448,30953
0500000US21159,Martin County,Kentucky,12929,12537
0500000US21161,Mason County,Kentucky,17490,17166
0500000US21163,Meade County,Kentucky,28602,29139
0500000US21165,Menifee County,Kentucky,6306,6287
0500000US21167,Mercer County,Kentucky,21331,21319
0500000US21169,Metcalfe County,Kentucky,10099,9990
0500000US21171,Monroe County,Kentucky,10963,10704
0500000US21173,Montgomery County,Kentucky,26499,27474
0500000US21175,Morgan County,Kentucky,13923,13303
0500000US21177,Muhlenberg County,Kentucky,31499,31207
0500000US21179,Nelson County,Kentucky,43437,44812
0500000US21181,Nicholas County,Kentucky,7135,7041
0500000US21183,Ohio County,Kentucky,23842,23977
0500000US21185,Oldham County,Kentucky,60316,63490
0500000US21187,Owen County,Kentucky,10841,10645
0500000US21189,Owsley County,Kentucky,4755,4508
0500000US21191,Pendleton County,Kentucky,14877,14493
0500000US21193,Perry County,Kentucky,28712,27597
0500000US21195,Pike County,Kentucky,65024,63034
0500000US21197,Powell County,Kentucky,12613,12434
0500000US21199,Pulaski County,Kentucky,63063,63825
0500000US21201,Robertson County,Kentucky,2282,2197
0500000US21203,Rockcastle County,Kentucky,17056,16826
0500000US21205,Rowan County,Kentucky,23333,23655
0500000US21207,Russell County,Kentucky,17565,17774
0500000US21209,Scott County,Kentucky,47173,51284
0500000US21211,Shelby County,Kentucky,42074,44875
0500000US21213,Simpson County,Kentucky,17327,17826
0500000US21215,Spencer County,Kentucky,17061,17668
0500000US21217,Taylor County,Kentucky,24512,25257
0500000US21219,Todd County,Kentucky,12460,12520
0500000US21221,Trigg County,Kentucky,14339,14142
0500000US21223,Trimble County,Kentucky,8809,8786
0500000US21225,Union County,Kentucky,15007,15165
0500000US21227,Warren County,Kentucky,113792,120460
0500000US21229,Washington County,Kentucky,11717,11959
0500000US21231,Wayne County,Kentucky,20813,20486
0500000US21233,Webster County,Kentucky,13621,13236
0500000US21235,Whitley County,Kentucky,35637,35503
0500000US21237,Wolfe County,Kentucky,7355,7214
0500000US21239,Woodford County,Kentucky,24939,25563
0500000US22001,Acadia Parish,Louisiana,61773,62486
0500000US22003,Allen Parish,Louisiana,25764,25713
0500000US22005,Ascension Parish,Louisiana,107215,117029
0500000US22007,Assumption Parish,Louisiana,23421,23034
0500000US22009,Avoyelles Parish,Louisiana,42073,41145
0500000US22011,Beauregard Parish,Louisiana,35654,36198
0500000US22013,Bienville Parish,Louisiana,14353,13885
0500000US22015,Bossier Parish,Louisiana,116979,125064
0500000US22017,Caddo Parish,Louisiana,254969,252603
0500000US22019,Calcasieu Parish,Louisiana,192768,197204
0500000US22021,Caldwell Parish,Louisiana,10132,9894
0500000US22023,Cameron Parish,Louisiana,6839,6679
0500000US22025,Catahoula Parish,Louisiana,10407,10151
0500000US22027,Claiborne Parish,Louisiana,17195,16412
0500000US22029,Concordia Parish,Louisiana,20822,20466
0500000US22031,De Soto Parish,Louisiana,26656,27142
0500000US22033,East Baton Rouge Parish,Louisiana,440171,446042
0500000US22035,East Carroll Parish,Louisiana,7759,7487
0500000US22037,East Feliciana Parish,Louisiana,20267,19813
0500000US22039,Evangeline Parish,Louisiana,33984,33700
0500000US22041,Franklin Parish,Louisiana,20767,20441
0500000US22043,Grant Parish,Louisiana,22309,22384
0500000US22045,Iberia Parish,Louisiana,73240,73913
0500000US22047,Iberville Parish,Louisiana,33387,33327
0500000US22049,Jackson Parish,Louisiana,16274,15994
0500000US22051,Jefferson Parish,Louisiana,432552,435716
0500000US22053,Jefferson Davis Parish,Louisiana,31594,31477
0500000US22055,Lafayette Parish,Louisiana,221578,235644
0500000US22057,Lafourche Parish,Louisiana,96318,98020
0500000US22059,LaSalle Parish,Louisiana,14890,14839
0500000US22061,Lincoln Parish,Louisiana,46735,47617
0500000US22063,Livingston Parish,Louisiana,128026,135751
0500000US22065,Madison Parish,Louisiana,12093,11843
0500000US22067,Morehouse Parish,Louisiana,27979,26760
0500000US22069,Natchitoches Parish,Louisiana,39566,39166
0500000US22071,Orleans Parish,Louisiana,343829,384320
0500000US22073,Ouachita Parish,Louisiana,153720,156325
0500000US22075,Plaquemines Parish,Louisiana,23042,23447
